UID	Symbol	Pearson rho	Pearson p-value	Cell State
LRBA	LRBA	0.22841439042364636	5.967818858296866e-31	8
LRRC61	LRRC61	0.22836109401632992	6.163784687028062e-31	8
SPATA6	SPATA6	0.2282327766575727	6.662174752553355e-31	8
DUSP14	DUSP14	0.22809300955905676	7.250602498671321e-31	8
NSUN7	NSUN7	0.2279910270349535	7.712220769517037e-31	8
STK36	STK36	0.2279691392798125	7.815032312990827e-31	8
IQCE	IQCE	0.22746171464176057	1.0619267081660517e-30	8
TMEM45B	TMEM45B	0.22613161338207358	2.3638156976720394e-30	8
ZNF396	ZNF396	0.2252606662674159	3.9807213530070984e-30	8
ZFHX2	ZFHX2	0.22444717725677799	6.464220505684775e-30	8
MORF4L2	MORF4L2	0.2235320337700308	1.112727237077168e-29	8
DYNC2LI1	DYNC2LI1	0.2233958367621572	1.2061542671772457e-29	8
MEAF6	MEAF6	0.22310270452953002	1.4344444638518434e-29	8
WRAP53	WRAP53	0.22291326762842417	1.6042674958716743e-29	8
HDLBP	HDLBP	0.22246308435319284	2.0920611071466704e-29	8
SMIM6	SMIM6	0.22018855069305054	7.929306883217843e-29	8
AK8	AK8	0.219595224280303	1.1197474973616514e-28	8
FAM149A	FAM149A	0.2185952312383996	1.998679734352772e-28	8
DSP	DSP	0.21857434949941953	2.022946034283193e-28	8
CORO2B	CORO2B	0.21846254578880409	2.1579261284782137e-28	8
H3F3B	H3F3B	0.21806883765814797	2.708299222247582e-28	8
CYB561	CYB561	0.21768952686853887	3.369507815791033e-28	8
LRWD1	LRWD1	0.21763015666236082	3.486578266820697e-28	8
NET1	NET1	0.21685080430763926	5.453876030800729e-28	8
TSPAN6	TSPAN6	0.21607095528067993	8.518828247712539e-28	8
CROCC	CROCC	0.21571255137705853	1.0450473085247794e-27	8
ORAI2	ORAI2	0.21568614182917895	1.0608885921768588e-27	8
LXN	LXN	0.21519209440407525	1.4052051098662554e-27	8
MID1	MID1	0.2144279130369078	2.167500031276393e-27	8
IFT43	IFT43	0.21384659094513886	3.010618890421229e-27	8
NRG2	NRG2	0.21366528445326083	3.334843221260185e-27	8
NEK1	NEK1	0.21319490922902432	4.346369997405185e-27	8
FDXR	FDXR	0.21275637776851333	5.5608718620714594e-27	8
C17orf58	C17orf58	0.2124822169032425	6.485247542621783e-27	8
ABCA5	ABCA5	0.21222139596005424	7.505412915057998e-27	8
TJP3	TJP3	0.21182434801994615	9.37131262627526e-27	8
FBXO16	FBXO16	0.21150732245442738	1.1185429564591193e-26	8
SYTL2	SYTL2	0.21102812970166485	1.4607696890505116e-26	8
ANXA4	ANXA4	0.2108537283627525	1.60954714523441e-26	8
DCDC2	DCDC2	0.21060905485710893	1.843889374446845e-26	8
RHOU	RHOU	0.20939857050313482	3.603283511423013e-26	8
AMPD3	AMPD3	0.20938560683444388	3.629148604055396e-26	8
TP53INP1	TP53INP1	0.20840233706273553	6.234638103135738e-26	8
RALGPS2	RALGPS2	0.2081014335989066	7.353455292997318e-26	8
IQCA1	IQCA1	0.20801369790706886	7.715616507291629e-26	8
PCM1	PCM1	0.20790914682724618	8.170321988782776e-26	8
CNTRL	CNTRL	0.2067110151992693	1.5713395941386647e-25	8
APPL2	APPL2	0.20662766525531867	1.644234175893473e-25	8
AKNA	AKNA	0.2065295433639428	1.7343496041202322e-25	8
CDC14A	CDC14A	0.20608500721915587	2.2078671168343747e-25	8
SUN1	SUN1	0.20193245121306297	2.0493720481381794e-24	8
NEIL1	NEIL1	0.20178342163995494	2.2179797212596436e-24	8
LRP11	LRP11	0.20153112999483042	2.535271985734749e-24	8
CEP78	CEP78	0.20089941502951436	3.5406201000802566e-24	8
GAS8	GAS8	0.20061635513874407	4.110724126322826e-24	8
PTGES3	PTGES3	0.19976531742710515	6.430944667515136e-24	8
ZDHHC11B	ZDHHC11B	0.1991260681111883	8.988469010254305e-24	8
UGDH	UGDH	0.19859986421484063	1.1830694300832586e-23	8
SSBP2	SSBP2	0.19854704954873134	1.2160969691609805e-23	8
UBE2H	UBE2H	0.1984385942274539	1.286806956400876e-23	8
CCDC24	CCDC24	0.19839186526497826	1.3185133378531973e-23	8
GNAI1	GNAI1	0.19834509737135136	1.3510201090785969e-23	8
KIAA1456	KIAA1456	0.19833774616544905	1.356201316876723e-23	8
CHCHD6	CHCHD6	0.19788886454663435	1.7128013023166e-23	8
CEP128	CEP128	0.19785606348642726	1.7422310554419338e-23	8
DYNLT1	DYNLT1	0.19746085829769663	2.1386897112016174e-23	8
GFOD2	GFOD2	0.19609118870551984	4.337909454884784e-23	8
ZNF135	ZNF135	0.1957220758660906	5.243992200004209e-23	8
TRIM32	TRIM32	0.19520126682821912	6.848896568294357e-23	8
MYCBP	MYCBP	0.19517861320495306	6.928784078693784e-23	8
SYTL3	SYTL3	0.19472401350508653	8.741664211367457e-23	8
TTBK2	TTBK2	0.19470509939166586	8.826495762626861e-23	8
SORBS2	SORBS2	0.19391072436437193	1.3229739998816835e-22	8
GOLM1	GOLM1	0.19380867926805867	1.3933962795850628e-22	8
ABO	ABO	0.1930241643510635	2.0740234267865382e-22	8
SSBP3	SSBP3	0.19272907610254775	2.4076658087580212e-22	8
KIAA0895	KIAA0895	0.19263575661206644	2.523837637284333e-22	8
CCDC8	CCDC8	0.19207193755062085	3.35340243391898e-22	8
SCAMP4	SCAMP4	0.19204903469380363	3.392276224442299e-22	8
SMPD2	SMPD2	0.19156131986270164	4.334451204326279e-22	8
CDKL1	CDKL1	0.19154445550480848	4.371290050904964e-22	8
ANKRD37	ANKRD37	0.19153922310709018	4.38278262355858e-22	8
KIAA1522	KIAA1522	0.19151247667271715	4.441997608291147e-22	8
GGT6	GGT6	0.19125982083557777	5.041884244838671e-22	8
ACOT11	ACOT11	0.1906182801126046	6.949297550681581e-22	8
MLLT1	MLLT1	0.19013386846019922	8.847734163762313e-22	8
LZTFL1	LZTFL1	0.1900989540104709	9.002877276633817e-22	8
WWOX	WWOX	0.18939084075145884	1.2798986933799447e-21	8
LRP8	LRP8	0.18750700796937264	3.2414569609144453e-21	8
GLIS3	GLIS3	0.18696091173540338	4.2357931117079315e-21	8
GCLM	GCLM	0.18652373292175375	5.2444253988176575e-21	8
CCP110	CCP110	0.1858894386918731	7.14300120459019e-21	8
HKR1	HKR1	0.18528164681845166	9.594160272030162e-21	8
WIPI1	WIPI1	0.18416866329086054	1.642441830649831e-20	8
ANKRD26	ANKRD26	0.1837908246016433	1.9697823520968526e-20	8
CIDEB	CIDEB	0.1837645213324413	1.9948328706318212e-20	8
EPB41L4B	EPB41L4B	0.18338723225892778	2.3907751675743397e-20	8
PWWP2B	PWWP2B	0.18332711054837905	2.460669542856792e-20	8
ITGA2	ITGA2	0.18323294894292608	2.574214595045904e-20	8
ABCA2	ABCA2	0.18303025357011957	2.836496188272946e-20	8
LYPLA2	LYPLA2	0.18288117987071204	3.0460801785986027e-20	8
TMEM123	TMEM123	0.1826931421146657	3.3323816195019744e-20	8
MAGIX	MAGIX	0.18249094336316296	3.6699432279373076e-20	8
INPP5E	INPP5E	0.18126698720899734	6.565712508145391e-20	8
KIF3A	KIF3A	0.18097849082380923	7.526070399229474e-20	8
CLSTN1	CLSTN1	0.18086775532756616	7.930459965324596e-20	8
CYGB	CYGB	0.1806531808447802	8.77610094322647e-20	8
TCTN2	TCTN2	0.18063174198724408	8.865334428797504e-20	8
FAM21A	FAM21A	0.18017348875356917	1.1002105467447285e-19	8
FAM179B	FAM179B	0.1796340065736336	1.4176244372618533e-19	8
PAQR7	PAQR7	0.17958013574652618	1.4539016280010594e-19	8
WDTC1	WDTC1	0.17910495395636816	1.8162845672315284e-19	8
ARL6	ARL6	0.17899630739485003	1.910928265028354e-19	8
INTS10	INTS10	0.178901757689017	1.9972442357986872e-19	8
PER2	PER2	0.17880571219978472	2.08886649755692e-19	8
ZNF584	ZNF584	0.17854954387215086	2.3540314083913293e-19	8
TTC5	TTC5	0.1785395642624884	2.36500806004822e-19	8
BBS4	BBS4	0.1784112783361791	2.5106931225702647e-19	8
EPHX2	EPHX2	0.17818605197680412	2.788208709686508e-19	8
ANKRD54	ANKRD54	0.1781552953083479	2.82838406500256e-19	8
RBKS	RBKS	0.1770704597826647	4.677025474867727e-19	8
AHSA1	AHSA1	0.17699406668883003	4.845059591545296e-19	8
ZNF688	ZNF688	0.17698927429638267	4.855797385337775e-19	8
ABAT	ABAT	0.1764693697929948	6.171649236359902e-19	8
BCAS3	BCAS3	0.17603618560680329	7.532304346423048e-19	8
IFT74	IFT74	0.17581307691132741	8.344620162895723e-19	8
PRPF40B	PRPF40B	0.1749050209232201	1.264244030269135e-18	8
ARL3	ARL3	0.17487560209707076	1.2813270527808346e-18	8
MARVELD3	MARVELD3	0.17404399819354535	1.870742392834987e-18	8
UBE3D	UBE3D	0.17333228109361457	2.582430400566863e-18	8
MPZL3	MPZL3	0.17284172844209283	3.222461263865601e-18	8
NUCB2	NUCB2	0.17267064181538785	3.480631134668956e-18	8
KIF3B	KIF3B	0.17260715128241433	3.5815427930470604e-18	8
TRIP11	TRIP11	0.17203364517129274	4.634191785196953e-18	8
TMEM154	TMEM154	0.17187934418924372	4.966102998801281e-18	8
ZKSCAN1	ZKSCAN1	0.17178926336811817	5.170602555735281e-18	8
FBXO2	FBXO2	0.17167745171978865	5.4360212133934746e-18	8
EPN2	EPN2	0.17160719173516403	5.609634638429501e-18	8
WLS	WLS	0.17158532960202996	5.664763789655259e-18	8
ATF7IP2	ATF7IP2	0.17136417290624356	6.25338489856079e-18	8
PCNXL4	PCNXL4	0.17116335601806498	6.839908442413063e-18	8
IFT52	IFT52	0.17104328865882923	7.216171246487168e-18	8
FGFR1OP	FGFR1OP	0.1705643277534926	8.9312357977658e-18	8
CENPK	CENPK	0.17020700019689156	1.0467046958618824e-17	8
FANCF	FANCF	0.17008704170710517	1.1038888334900703e-17	8
DYRK2	DYRK2	0.1698970096035699	1.2008439436606678e-17	8
ZNF599	ZNF599	0.1694236014827044	1.4804177652320753e-17	8
PGRMC1	PGRMC1	0.16921928386345328	1.620069992568448e-17	8
ZNF232	ZNF232	0.1691993690543514	1.6343575121530307e-17	8
HNRNPF	HNRNPF	0.16918830500535592	1.6423488330883974e-17	8
NBEA	NBEA	0.16857980276271872	2.146594925108822e-17	8
SPIRE2	SPIRE2	0.16835025487651184	2.3741290584906074e-17	8
PSPH	PSPH	0.16833557536226995	2.3894629419797735e-17	8
GLT8D1	GLT8D1	0.1683296552411722	2.395674560361737e-17	8
C8orf37	C8orf37	0.16827606381857108	2.4526340829990804e-17	8
FCF1	FCF1	0.16718972233275115	3.9425079372307524e-17	8
ATP9A	ATP9A	0.16711058601750375	4.080706682171326e-17	8
GCC2	GCC2	0.16648698553970773	5.3504223971899496e-17	8
KIAA0232	KIAA0232	0.16637558196955685	5.615113217860816e-17	8
PKP4	PKP4	0.16521042070838315	9.285833215050544e-17	8
STX2	STX2	0.16506769706993055	9.87352638407457e-17	8
AMY2B	AMY2B	0.16418448128916263	1.441691271478329e-16	8
RPA3	RPA3	0.16407013510808785	1.513875456397665e-16	8
ZNF516	ZNF516	0.16401359907531543	1.5508695334863371e-16	8
PCSK6	PCSK6	0.16389508728022215	1.6313317735383718e-16	8
PGM2L1	PGM2L1	0.16372812850153404	1.7517077477133945e-16	8
MFSD6	MFSD6	0.1634285874391305	1.9899996283320352e-16	8
CEP112	CEP112	0.16324351487571154	2.152904095859567e-16	8
DHX57	DHX57	0.16259794696822685	2.830810744190838e-16	8
VGLL4	VGLL4	0.16254772130052172	2.891611862286584e-16	8
DERL3	DERL3	0.16246710240475187	2.9919058154634697e-16	8
MED25	MED25	0.16243427386955775	3.0337210104226034e-16	8
KCTD1	KCTD1	0.16238604286681174	3.0962012094105206e-16	8
PLEKHG4B	PLEKHG4B	0.16186859277313567	3.8516371973252453e-16	8
KIAA1671	KIAA1671	0.16184019338029346	3.8979854987761134e-16	8
HIPK3	HIPK3	0.16175623911532122	4.0382365648944414e-16	8
TTC12	TTC12	0.1614923623545744	4.512217509549144e-16	8
IFT80	IFT80	0.1613538557047655	4.78251792197994e-16	8
PSD3	PSD3	0.16125105831450617	4.993380813634249e-16	8
NPHP4	NPHP4	0.16096526170062453	5.628930430543499e-16	8
TULP3	TULP3	0.1609282578885737	5.716836337516456e-16	8
UAP1	UAP1	0.16074642841429196	6.168819068525506e-16	8
GXYLT2	GXYLT2	0.1606987934194939	6.292932079527425e-16	8
SNX7	SNX7	0.1595527280633106	1.01437656528551e-15	8
ZNF606	ZNF606	0.15911667225075493	1.2153228356323023e-15	8
RCAN3	RCAN3	0.15885492471343846	1.3542603307242841e-15	8
VDAC3	VDAC3	0.15871090620681993	1.4372571893596117e-15	8
SPATA6L	SPATA6L	0.1586198138675582	1.4923173534637782e-15	8
NUP62CL	NUP62CL	0.1576046605925655	2.265486710363581e-15	8
NT5DC3	NT5DC3	0.15729609616788423	2.570595326723128e-15	8
ACVR2B	ACVR2B	0.1572385926133306	2.6317672035475224e-15	8
HECTD1	HECTD1	0.15695851914732306	2.950798217795772e-15	8
DNAJC6	DNAJC6	0.15686529505975347	3.065206558710391e-15	8
FAM47E	FAM47E	0.1561260317957967	4.141046089157866e-15	8
USP51	USP51	0.15604861022029567	4.273231360741429e-15	8
GALM	GALM	0.1559560591531946	4.436703666073869e-15	8
SOX9	SOX9	0.15578429573720684	4.75655524874689e-15	8
SATB1	SATB1	0.15562407099516848	5.075316562564748e-15	8
WDR13	WDR13	0.15501278833399862	6.49631542887577e-15	8
MLXIP	MLXIP	0.15476973378843353	7.164295733730865e-15	8
UBN2	UBN2	0.15426483252903667	8.775173791230946e-15	8
LMLN	LMLN	0.1539295204431122	1.003669047080587e-14	8
RAB11FIP4	RAB11FIP4	0.15319480338342675	1.3457336747719214e-14	8
ABHD11	ABHD11	0.1530580588553036	1.4210075948367087e-14	8
SLC2A12	SLC2A12	0.1528115229412988	1.567320115495847e-14	8
LRRC27	LRRC27	0.152634065682883	1.681706905530127e-14	8
C9orf72	C9orf72	0.152515038262647	1.762989426843464e-14	8
PDE1C	PDE1C	0.15235988899768865	1.8747604178630343e-14	8
STXBP4	STXBP4	0.15221143763718362	1.9882157982802497e-14	8
WRNIP1	WRNIP1	0.1519040137837462	2.245056122775163e-14	8
FAM221A	FAM221A	0.1518217180916886	2.319174226696096e-14	8
SLCO3A1	SLCO3A1	0.15120849678309428	2.9525712123779556e-14	8
TNRC6B	TNRC6B	0.15036239618996758	4.1132516564476746e-14	8
SGPL1	SGPL1	0.15033428939089308	4.158668370240987e-14	8
RNF32	RNF32	0.15027162975353275	4.2616990843414826e-14	8
HIST3H2A	HIST3H2A	0.1502217465909052	4.345511298551062e-14	8
SMIM8	SMIM8	0.14997419966566766	4.785996841411492e-14	8
APOO	APOO	0.14980562147503243	5.110783165473935e-14	8
BAG2	BAG2	0.14967526255978147	5.3766953266076826e-14	8
LRRC45	LRRC45	0.14958792204288915	5.5624139996134916e-14	8
KIF2A	KIF2A	0.149507682299101	5.73858086815653e-14	8
MPC2	MPC2	0.148500387493953	8.475572649828654e-14	8
C2CD3	C2CD3	0.14835457410929612	8.965816052947473e-14	8
BBS9	BBS9	0.14829259070020492	9.182552776024247e-14	8
DIEXF	DIEXF	0.14771496591013494	1.1466332785209158e-13	8
AGBL3	AGBL3	0.1476909952772114	1.1572290301205973e-13	8
ZBTB10	ZBTB10	0.14734235879523871	1.322654951732878e-13	8
GALNS	GALNS	0.1472359536804825	1.3776188707589077e-13	8
STIM2	STIM2	0.14695896499709268	1.531435983067586e-13	8
SYDE2	SYDE2	0.14692531520497776	1.551234652696947e-13	8
GCLC	GCLC	0.1462301395576943	2.0213382098707912e-13	8
HIST1H2BD	HIST1H2BD	0.14564710551209764	2.521339067681695e-13	8
C11orf63	C11orf63	0.1456326222316398	2.535192222145487e-13	8
CEP95	CEP95	0.1452719118406785	2.9053573388278276e-13	8
SRSF10	SRSF10	0.1448295419723738	3.43230287674341e-13	8
PHC1	PHC1	0.14478854272744893	3.485644907334092e-13	8
SBNO1	SBNO1	0.14401951757635034	4.65109521173882e-13	8
DNMBP	DNMBP	0.14395952136447737	4.756638988258861e-13	8
PHIP	PHIP	0.14386448727648535	4.928648621198927e-13	8
ZNF3	ZNF3	0.14302985964147052	6.726347881724766e-13	8
ZNF561	ZNF561	0.14295549477783617	6.914710057452165e-13	8
ZSCAN18	ZSCAN18	0.14257502900559638	7.962379633579113e-13	8
WDR47	WDR47	0.14255431946239672	8.023671914647587e-13	8
PER3	PER3	0.14194988958498728	1.003128887525193e-12	8
KREMEN1	KREMEN1	0.14143761992284923	1.2112355048844763e-12	8
MKS1	MKS1	0.14140379541596954	1.2263770724258727e-12	8
KIFAP3	KIFAP3	0.14129523776151318	1.2762376895538e-12	8
TOMM34	TOMM34	0.14129165215977563	1.2779180289054603e-12	8
DLG5	DLG5	0.14105626622264372	1.393106130678659e-12	8
LIG3	LIG3	0.1407820711090316	1.5401605977754384e-12	8
GTF3C1	GTF3C1	0.13996036979779755	2.0780756745814186e-12	8
AMOT	AMOT	0.13980715143844433	2.1970253771318526e-12	8
WDR92	WDR92	0.139582979277274	2.383172892575858e-12	8
EIF4G3	EIF4G3	0.13943144208643868	2.5176740779812967e-12	8
CDC42EP3	CDC42EP3	0.13917131278778053	2.7661110910780182e-12	8
L3MBTL2	L3MBTL2	0.13895311221260012	2.992906464354716e-12	8
CCDC125	CCDC125	0.13886589807943167	3.088567816060878e-12	8
GPBP1	GPBP1	0.13883377557959525	3.1245513554426106e-12	8
ANAPC4	ANAPC4	0.1387982639372483	3.1648096265999784e-12	8
SFI1	SFI1	0.13877252841920232	3.194302296117056e-12	8
MICAL3	MICAL3	0.13869106401136463	3.2894465872241594e-12	8
MIPEP	MIPEP	0.1386090464446138	3.3880409118692004e-12	8
PACRGL	PACRGL	0.13843960402807332	3.6009889376397404e-12	8
CHST12	CHST12	0.13825873991129478	3.84276344686667e-12	8
PFDN6	PFDN6	0.13821166048567923	3.9082633687978475e-12	8
ECI2	ECI2	0.13817666436985568	3.957659792523557e-12	8
SLC6A9	SLC6A9	0.13798987736450694	4.2318324150529535e-12	8
CATSPER2	CATSPER2	0.13784480270841398	4.457538073154485e-12	8
TMEM68	TMEM68	0.13715675940050878	5.6989913132099464e-12	8
PM20D2	PM20D2	0.13687186309693042	6.3070157395338896e-12	8
IFT140	IFT140	0.1367183359990759	6.660563959114679e-12	8
ETNK1	ETNK1	0.13642624838247605	7.387588676882584e-12	8
CFDP1	CFDP1	0.13608563543537558	8.33388714262346e-12	8
CNFN	CNFN	0.13562892483515365	9.791048514409569e-12	8
TRIM37	TRIM37	0.135375297486935	1.0705107106966412e-11	8
SIRT3	SIRT3	0.13467335272266373	1.3692783336832408e-11	8
SS18	SS18	0.13466908720293957	1.3713226448513017e-11	8
GALK2	GALK2	0.1346547672809575	1.378207545505097e-11	8
PNMA1	PNMA1	0.13447001736318848	1.4701261904274914e-11	8
RAVER2	RAVER2	0.13430806787418564	1.555616575004407e-11	8
MTA1	MTA1	0.1342283274885112	1.5994792204349007e-11	8
RAD9A	RAD9A	0.13399939323854448	1.7322443131497616e-11	8
ATXN7L3B	ATXN7L3B	0.1334036248465319	2.1303655475733232e-11	8
ACVR1B	ACVR1B	0.1332337827512987	2.2594055154802222e-11	8
APITD1	APITD1	0.13315334291596115	2.3231595970112534e-11	8
PEX6	PEX6	0.13300516871180157	2.4452369626929787e-11	8
HMGN5	HMGN5	0.13282562753931942	2.6015862065129823e-11	8
WDR5B	WDR5B	0.13271097059228645	2.7065057518901345e-11	8
CCDC66	CCDC66	0.13270408064418288	2.7129407292150187e-11	8
ANKRD36C	ANKRD36C	0.1326933537299001	2.722989103956311e-11	8
C21orf2	C21orf2	0.1326498175971291	2.76414638850222e-11	8
ZFP3	ZFP3	0.1325071735018798	2.903305105757876e-11	8
FBF1	FBF1	0.13232624090778847	3.0897071004214705e-11	8
ASL	ASL	0.13231839609477797	3.098048447846862e-11	8
PUM2	PUM2	0.1318793328600437	3.601732788082748e-11	8
ANAPC5	ANAPC5	0.13167755866065073	3.85926564156126e-11	8
ZNF84	ZNF84	0.13155909459141574	4.018766486704497e-11	8
STYXL1	STYXL1	0.13145581308286383	4.1630719432728723e-11	8
ZCWPW1	ZCWPW1	0.1311924902737036	4.5543045391927996e-11	8
PHTF1	PHTF1	0.13090872444961257	5.0161631382836606e-11	8
AP3M2	AP3M2	0.13072779298805193	5.334232924863386e-11	8
ATP2A2	ATP2A2	0.13065891377793204	5.4604313185026983e-11	8
SLC30A1	SLC30A1	0.1305971872954704	5.57600135722402e-11	8
ZNF395	ZNF395	0.13041229692278047	5.936664631741103e-11	8
DNAAF2	DNAAF2	0.1303485835716179	6.066155787443271e-11	8
NPHP3	NPHP3	0.1301264218184061	6.539640313176208e-11	8
KCTD11	KCTD11	0.1300266226610941	6.763920748485635e-11	8
ZNF432	ZNF432	0.1298411161123198	7.200959300346367e-11	8
TTC27	TTC27	0.12936016330882089	8.466617163445065e-11	8
BIN3	BIN3	0.1293020901766647	8.633427131046585e-11	8
WNT5B	WNT5B	0.12910092578963858	9.236458205206516e-11	8
TTC39C	TTC39C	0.1290811482085123	9.29792114266043e-11	8
TRNAU1AP	TRNAU1AP	0.12838365806657107	1.1740542678585554e-10	8
REPIN1	REPIN1	0.12807875264316385	1.2995752322948005e-10	8
TUBGCP2	TUBGCP2	0.12781148620547456	1.4203120021397254e-10	8
TRMT10A	TRMT10A	0.12777421803074274	1.4379951488964627e-10	8
ZNF768	ZNF768	0.12775142978793536	1.4489135470444014e-10	8
TBC1D8	TBC1D8	0.12769707120324897	1.475286014293427e-10	8
DCAF6	DCAF6	0.12765816337135322	1.4944497124591135e-10	8
AZU1	AZU1	0.1276014133667162	1.522838012225627e-10	8
GOLGA6L9	GOLGA6L9	0.12748291555333938	1.5838230071184047e-10	8
KLHL28	KLHL28	0.12711001634811173	1.7917115477029147e-10	8
AHSA2	AHSA2	0.12706495643467589	1.8185689742582968e-10	8
RMI1	RMI1	0.12702016567400132	1.8456554139534021e-10	8
PAPOLA	PAPOLA	0.12650531755330893	2.1867265021833473e-10	8
CLK4	CLK4	0.12646213547937302	2.21798088042894e-10	8
ANKEF1	ANKEF1	0.12630723056974552	2.3337272909820925e-10	8
PPP1R3F	PPP1R3F	0.1262926806389388	2.344897267079186e-10	8
MNAT1	MNAT1	0.12608592054652584	2.509381076734725e-10	8
ANKZF1	ANKZF1	0.12582015588640733	2.737422031388948e-10	8
NUDT14	NUDT14	0.12548286662941707	3.056116851012275e-10	8
CNNM2	CNNM2	0.12533913190158444	3.202678130994183e-10	8
DNAJC27	DNAJC27	0.12528105428628175	3.263823930453762e-10	8
EFCAB7	EFCAB7	0.1248225294895346	3.788263692044305e-10	8
SLC20A2	SLC20A2	0.12448159343754224	4.230641876973752e-10	8
CASC4	CASC4	0.12443679020385293	4.2923980484414735e-10	8
RGS14	RGS14	0.12383335014139701	5.21495570264767e-10	8
ASXL2	ASXL2	0.12339980330142772	5.994416548333572e-10	8
N6AMT1	N6AMT1	0.1231651244159227	6.462587677229461e-10	8
ZC3H8	ZC3H8	0.12315331182097357	6.487072522562149e-10	8
TMEM65	TMEM65	0.12299588550101045	6.822144899238994e-10	8
RORC	RORC	0.12257083313300503	7.813373303444776e-10	8
BTC	BTC	0.12256832888984895	7.819610116449221e-10	8
ZMYND12	ZMYND12	0.1217418799648053	1.0166352527793275e-09	8
DYRK1B	DYRK1B	0.12137064638619888	1.1431874299869764e-09	8
TM9SF2	TM9SF2	0.12131253979471508	1.1643373113152306e-09	8
WHSC1L1	WHSC1L1	0.12126691428914456	1.1812110240413192e-09	8
TRPT1	TRPT1	0.12114482709828871	1.2275429358553588e-09	8
PBX4	PBX4	0.12092735551374816	1.31449686360785e-09	8
OXR1	OXR1	0.12072634454167645	1.4001870841143477e-09	8
ANKRD42	ANKRD42	0.12050239098674732	1.502070167126675e-09	8
CPSF1	CPSF1	0.12041372952468843	1.5443695434239042e-09	8
ADH6	ADH6	0.12011166603226194	1.697371513902902e-09	8
RAB28	RAB28	0.11993088119396692	1.7959011991354624e-09	8
RAF1	RAF1	0.11976864163326686	1.8890495388779115e-09	8
XK	XK	0.11975502026803111	1.897080775679249e-09	8
CES4A	CES4A	0.11944089891330015	2.0917899829644554e-09	8
WDR27	WDR27	0.11928752099690634	2.193800190753627e-09	8
PPWD1	PPWD1	0.11924903703832587	2.2201460220482432e-09	8
NUBPL	NUBPL	0.11914685849655134	2.2916001823168545e-09	8
RPP38	RPP38	0.1187615508127282	2.5817417152645623e-09	8
TNKS	TNKS	0.11871483975378251	2.619257648698564e-09	8
CAST	CAST	0.11828929926426016	2.9863836380993303e-09	8
FBXL2	FBXL2	0.11804845054955704	3.2158775459974706e-09	8
DSTYK	DSTYK	0.11784359187953193	3.4245082984706515e-09	8
HRAS	HRAS	0.11686484011356818	4.617253008713977e-09	8
ISCA2	ISCA2	0.11682214942046304	4.677572519797355e-09	8
TMCO3	TMCO3	0.11663740027725565	4.9475653000143436e-09	8
TMF1	TMF1	0.11653140689994752	5.109242972246512e-09	8
QSOX2	QSOX2	0.11631813744479157	5.450270541992679e-09	8
VPS13C	VPS13C	0.11622370314569698	5.608251619471656e-09	8
LYRM7	LYRM7	0.11595876622640301	6.075609737086e-09	8
MDN1	MDN1	0.11591822325516002	6.150390472346329e-09	8
TMEM260	TMEM260	0.11584183478662986	6.293726139721642e-09	8
SPATA24	SPATA24	0.11574642499097637	6.477319580957225e-09	8
TP53BP1	TP53BP1	0.11574554487890266	6.479037143180085e-09	8
TMEM17	TMEM17	0.11561463733231295	6.739497933677074e-09	8
C2CD5	C2CD5	0.11560398374724856	6.761137128739366e-09	8
NDN	NDN	0.11523645749668723	7.55042091388145e-09	8
CEP164	CEP164	0.1150815266917938	7.909345179968136e-09	8
SMIM14	SMIM14	0.11480998248910702	8.578813750511407e-09	8
MZF1	MZF1	0.11478607081610395	8.640336021681163e-09	8
SNAPC4	SNAPC4	0.11475091742836231	8.731561091618775e-09	8
C5orf45	C5orf45	0.11463416980609806	9.041292425310375e-09	8
DGCR6	DGCR6	0.11432691409228463	9.908332483630114e-09	8
CELF1	CELF1	0.11430470658960586	9.974037679577684e-09	8
MED31	MED31	0.11410610618676018	1.0580763422374979e-08	8
E2F5	E2F5	0.11399128773028214	1.0947731664002429e-08	8
TRRAP	TRRAP	0.11391079063666422	1.1212346517646233e-08	8
KIF27	KIF27	0.11378065119289547	1.1653340070397513e-08	8
ARL17B	ARL17B	0.11368640672840645	1.1983168120195593e-08	8
KIAA0753	KIAA0753	0.1136853633217133	1.1986869997797828e-08	8
PHF2	PHF2	0.11363877339794162	1.2153301964541985e-08	8
CARM1	CARM1	0.1134814546750688	1.2732034743452495e-08	8
SURF2	SURF2	0.11334153608007498	1.3269174050601463e-08	8
EML6	EML6	0.11322682919059403	1.3725881482478177e-08	8
ACTR3B	ACTR3B	0.11311622493034851	1.4180687141223675e-08	8
MARCH6	MARCH6	0.1125423416048973	1.6785604133100966e-08	8
ACO2	ACO2	0.11245875332225355	1.7201821750407396e-08	8
ODF2	ODF2	0.11237715577943166	1.761777945577061e-08	8
EML2	EML2	0.11230052766306836	1.8017282190994557e-08	8
CAPN7	CAPN7	0.11169050839983848	2.1526943710086758e-08	8
KIAA0040	KIAA0040	0.1116371911546815	2.1863444735128283e-08	8
CCDC7	CCDC7	0.11161710022383795	2.199156371614938e-08	8
PHKG2	PHKG2	0.11131333012863019	2.4019772856915634e-08	8
ARHGEF37	ARHGEF37	0.11125794420474709	2.4408635392911036e-08	8
METTL15	METTL15	0.11116810925156055	2.5052382192045147e-08	8
RBM43	RBM43	0.11105833870142008	2.586136226196541e-08	8
